batch_id,production_date,raw_material_supplier,pigment_type,pigment_quantity,mixing_time,mixing_speed,product_quality_score
BATCH_03970,2022-06-27,SupplierB,type_b,67.34,36.98,Low,95.44
BATCH_03971,2023-09-21,SupplierB,type_c,58.79,30.85,Low,64.67
BATCH_03972,2023-12-09,SupplierA,type_c,49.04,26.99,Low,83.77
BATCH_03973,2024-06-13,SupplierB,type_a,50.36,16.16,Low,68.83
BATCH_03974,2023-05-05,SupplierD,type_c,28.34,33.1,Low,60.08
BATCH_03975,2022-11-23,SupplierA,type_b,79.35,30.08,Medium,94.04
BATCH_03976,2023-08-21,SupplierB,type_b,109.24,36.5,Low,83.94
BATCH_03977,2022-10-16,SupplierA,type_b,43.39,24.53,Medium,76.79
BATCH_03978,2023-08-16,SupplierB,type_b,50.95,28.13,High,70.4
BATCH_03979,2023-10-26,SupplierB,type_x,70.3,31.49,High,57.52
BATCH_03980,2023-07-27,SupplierA,type_b,70.19,36.28,Ultra,85.83
BATCH_03981,2023-07-27,SupplierA,type_c,53.57,31.29,Low,77.33
BATCH_03982,2022-12-20,SupplierA,type_a,30.48,22.36,Medium,50.04
BATCH_03983,2022-01-28,SupplierB,type_c,86.36,18.13,Medium,78.92
BATCH_03984,2024-08-11,SupplierB,type_c,63.62,28.44,Medium,61.02
BATCH_03985,2022-02-12,SupplierA,type_c,54.41,30.9,Medium,83.64
BATCH_03986,2023-11-12,SupplierB,type_c,35.54,33.75,Low,84.54
BATCH_03987,2023-02-27,SupplierB,type_b,51.16,37.82,Low,83.84
BATCH_03988,2023-08-21,SupplierA,type_x,150.0,13.83,High,114.89
BATCH_03989,2022-06-26,SupplierA,type_c,64.82,42.94,High,74.27
BATCH_03990,2023-06-13,SupplierB,type_a,69.69,29.55,Medium,86.38
BATCH_03991,2023-09-02,SupplierD,type_c,54.6,31.47,Low,76.29
BATCH_03992,2024-08-23,SupplierA,type_b,30.79,26.91,Medium,71.09
BATCH_03993,2023-05-09,SupplierA,type_a,59.04,31.61,Low,87.29
BATCH_03994,2022-07-17,SupplierA,type_x,65.75,31.49,Medium,91.48
BATCH_03995,2023-09-02,SupplierB,type_b,35.14,35.23,High,66.64
BATCH_03996,2023-07-31,SupplierA,type_c,68.68,32.22,Low,66.53
BATCH_03997,2024-04-21,SupplierA,type_a,60.49,27.36,Low,76.27
BATCH_03998,2024-05-02,SupplierB,type_a,44.52,31.28,Medium,71.16
BATCH_03999,2023-06-01,SupplierB,type_b,38.85,26.64,Low,74.5
BATCH_04000,2023-05-29,SupplierA,type_a,46.42,32.75,Ultra,82.26
BATCH_04001,2022-01-22,SupplierA,type_c,30.59,27.2,High,50.03
BATCH_04002,2022-04-22,SupplierB,type_a,55.21,23.01,Low,69.85
BATCH_04003,2022-02-26,SupplierA,type_b,61.17,24.35,Low,68.71
BATCH_04004,2022-03-07,SupplierA,type_a,73.37,24.13,High,94.52
BATCH_04005,2024-04-21,SupplierB,type_a,55.95,25.51,Medium,74.7
BATCH_04006,2022-04-08,SupplierA,type_c,57.83,25.76,Medium,72.22
BATCH_04007,2022-05-24,SupplierB,type_a,44.64,29.89,Low,78.77
BATCH_04008,2024-05-29,SupplierC,type_c,32.52,28.04,Low,63.83
BATCH_04009,2023-03-11,SupplierA,type_x,41.4,32.58,Medium,72.27
BATCH_04010,2023-09-29,SupplierA,type_c,78.56,31.91,Medium,101.71
BATCH_04011,2023-11-10,SupplierB,type_c,62.68,28.38,Low,96.67
BATCH_04012,2022-03-27,SupplierB,type_a,58.15,12.44,Low,73.37
BATCH_04013,2023-08-11,SupplierC,type_a,200.0,25.37,Medium,118.18
BATCH_04014,2022-12-10,SupplierB,type_x,56.26,35.03,High,70.69
BATCH_04015,2024-07-24,SupplierA,type_c,23.41,30.78,Low,47.76
BATCH_04016,2022-10-21,SupplierB,type_c,24.83,28.03,High,77.81
BATCH_04017,2024-08-13,SupplierA,type_c,27.07,35.65,Low,92.34
BATCH_04018,2023-07-25,SupplierB,type_b,34.54,32.79,Medium,65.93
BATCH_04019,2023-10-12,SupplierA,type_a,66.67,24.62,High,71.83
BATCH_04020,2023-09-03,SupplierA,type_c,54.53,31.82,Medium,73.63
BATCH_04021,2023-12-05,SupplierB,type_c,31.14,31.81,Low,81.58
BATCH_04022,2022-08-31,SupplierB,type_b,38.39,35.04,Low,60.16
BATCH_04023,2024-04-10,SupplierA,type_x,59.97,32.93,Low,73.41
BATCH_04024,2023-07-15,SupplierA,type_b,63.96,33.28,High,89.34
BATCH_04025,2024-08-17,SupplierB,type_a,52.67,21.89,Low,66.74
BATCH_04026,2022-02-01,SupplierB,type_x,27.05,28.95,Low,80.82
BATCH_04027,2023-01-26,SupplierA,type_c,41.75,28.74,Low,76.17
BATCH_04028,2022-10-04,SupplierA,type_b,97.62,22.01,Medium,78.4
BATCH_04029,2023-06-16,SupplierA,type_a,25.78,36.43,High,61.97
BATCH_04030,2022-06-03,SupplierC,type_a,57.5,24.4,Low,79.73
BATCH_04031,2023-01-18,SupplierB,type_c,92.42,31.34,Medium,76.5
BATCH_04032,2022-03-09,SupplierB,type_b,44.53,28.34,Low,60.84
BATCH_04033,2024-05-27,SupplierB,type_c,86.68,28.81,Medium,74.08
BATCH_04034,2024-06-02,SupplierA,type_x,36.25,33.39,Low,76.03
BATCH_04035,2022-08-02,SupplierB,type_c,10.5,26.1,Low,59.49
BATCH_04036,2023-10-17,SupplierB,type_b,38.41,32.28,Medium,83.35
BATCH_04037,2023-01-11,SupplierA,type_c,34.85,32.33,High,61.49
BATCH_04038,2024-01-14,SupplierA,type_b,16.6,26.12,High,40.4
BATCH_04039,2022-08-01,SupplierB,type_a,41.65,34.56,Medium,71.19
BATCH_04040,2022-03-20,SupplierC,type_a,69.82,36.84,Low,97.42
BATCH_04041,2023-12-27,SupplierA,type_b,38.12,40.12,Low,71.78
BATCH_04042,2023-09-20,SupplierB,type_x,42.48,28.69,Medium,59.02
BATCH_04043,2023-08-27,SupplierB,type_a,77.41,30.96,High,66.98
BATCH_04044,2024-02-21,SupplierA,type_a,35.03,31.26,Medium,82.49
BATCH_04045,2024-07-11,SupplierA,type_c,62.38,33.33,Medium,70.64
BATCH_04046,2023-01-16,SupplierA,type_a,15.85,38.74,Medium,80.87
BATCH_04047,2023-11-11,SupplierB,type_c,200.0,32.43,Medium,126.54
BATCH_04048,2022-02-27,SupplierA,type_b,200.0,32.57,Medium,112.3
BATCH_04049,2024-03-06,SupplierA,type_a,74.18,24.53,Medium,93.93
BATCH_04050,2022-01-26,SupplierB,type_x,31.75,40.24,Low,60.29
BATCH_04051,2024-05-30,SupplierB,type_a,31.51,27.62,Low,54.98
BATCH_04052,2023-03-23,SupplierA,type_b,55.45,16.7,Low,67.97
BATCH_04053,2022-03-07,SupplierA,type_a,58.66,18.62,Medium,85.28
BATCH_04054,2024-07-09,SupplierB,type_a,29.29,31.63,Medium,80.17
BATCH_04055,2024-01-30,SupplierB,type_a,39.56,23.63,High,67.91
BATCH_04056,2022-09-11,SupplierB,type_a,71.73,30.27,High,62.84
BATCH_04057,2024-06-17,SupplierA,type_a,26.4,22.53,Medium,52.35
BATCH_04058,2024-08-25,SupplierB,type_c,56.83,31.53,Low,66.37
BATCH_04059,2022-02-13,SupplierB,type_b,39.65,32.82,Medium,58.95
BATCH_04060,2022-04-07,SupplierB,type_b,78.05,30.88,Medium,86.07
BATCH_04061,2023-07-08,SupplierB,type_b,150.0,26.52,High,124.38
BATCH_04062,2022-08-15,SupplierA,type_x,67.61,34.39,Low,88.24
BATCH_04063,2024-02-13,SupplierA,type_x,39.25,28.0,Low,60.49
BATCH_04064,2023-11-10,SupplierB,type_c,66.49,29.06,Medium,73.0
BATCH_04065,2023-03-12,SupplierB,type_x,65.97,27.45,Medium,77.38
BATCH_04066,2024-03-01,SupplierB,type_b,60.39,28.66,High,82.01
BATCH_04067,2023-08-24,SupplierA,type_b,44.35,39.36,Medium,89.02
BATCH_04068,2023-01-14,SupplierC,type_c,53.25,29.98,High,71.3
BATCH_04069,2022-06-27,SupplierB,type_c,12.95,23.65,Low,79.27
BATCH_04070,2023-03-03,SupplierA,type_b,85.18,25.2,Medium,106.59
BATCH_04071,2024-07-03,SupplierA,type_b,37.92,28.62,High,67.88
BATCH_04072,2023-12-10,SupplierB,type_c,43.3,26.03,Low,69.23
BATCH_04073,2022-11-03,SupplierB,type_c,23.64,34.75,Low,63.49
BATCH_04074,2024-02-18,SupplierB,type_b,63.46,22.92,High,79.66
BATCH_04075,2023-05-19,SupplierB,type_c,60.58,29.4,Medium,74.59
BATCH_04076,2022-09-25,SupplierA,type_a,44.09,35.05,Medium,82.07
BATCH_04077,2023-08-09,SupplierA,type_a,3.31,26.85,Low,45.5
BATCH_04078,2022-01-08,SupplierB,type_b,35.77,32.2,Medium,65.38
BATCH_04079,2024-07-08,SupplierB,type_b,59.2,29.8,Medium,81.05
BATCH_04080,2023-05-23,SupplierB,type_a,55.03,29.84,High,85.21
BATCH_04081,2023-04-21,SupplierB,type_c,49.08,32.56,Low,96.68
BATCH_04082,2022-10-24,SupplierA,type_b,41.52,20.71,Medium,59.57
BATCH_04083,2022-06-13,SupplierB,type_b,18.43,36.02,Low,59.01
BATCH_04084,2023-04-30,SupplierA,type_a,69.28,20.52,High,58.12
BATCH_04085,2023-08-20,SupplierA,type_a,21.2,35.68,Low,55.26
BATCH_04086,2022-03-13,SupplierA,type_x,200.0,18.98,Low,102.31
BATCH_04087,2023-07-21,SupplierA,type_c,29.3,32.37,Medium,63.58
BATCH_04088,2024-06-23,SupplierA,type_c,69.87,38.07,Medium,78.68
BATCH_04089,2023-07-13,SupplierA,type_c,61.64,35.92,Low,83.19
BATCH_04090,2024-06-29,SupplierA,type_b,42.86,34.07,Low,69.87
BATCH_04091,2024-08-01,SupplierA,type_a,63.82,28.53,High,83.85
BATCH_04092,2022-08-26,SupplierB,type_x,20.17,28.2,Low,67.19
BATCH_04093,2022-04-14,SupplierA,type_c,48.41,34.21,Low,64.19
BATCH_04094,2022-07-29,SupplierA,type_c,200.0,32.26,Low,103.14
BATCH_04095,2023-07-08,SupplierB,type_c,70.5,31.51,Medium,86.99
BATCH_04096,2024-04-07,SupplierB,type_c,57.49,29.72,Low,93.71
BATCH_04097,2023-04-13,SupplierB,type_b,63.0,27.96,High,104.25
BATCH_04098,2023-03-30,SupplierA,type_b,38.94,23.05,High,81.04
BATCH_04099,2022-09-25,SupplierB,type_c,64.9,33.22,Medium,94.04
BATCH_04100,2023-01-21,SupplierA,type_c,27.66,28.14,Low,72.91
BATCH_04101,2024-02-14,SupplierA,type_a,30.53,28.77,Medium,72.18
BATCH_04102,2024-04-27,SupplierA,type_b,46.5,20.94,High,75.06
BATCH_04103,2023-01-22,SupplierB,type_a,31.31,30.46,High,68.33
BATCH_04104,2024-05-26,SupplierA,type_a,64.19,23.18,High,85.33
BATCH_04105,2022-09-16,SupplierA,type_x,200.0,27.83,Low,114.79
BATCH_04106,2022-10-10,SupplierA,type_a,28.39,33.96,Medium,76.77
BATCH_04107,2023-09-18,SupplierB,type_a,25.8,30.32,Low,55.96
BATCH_04108,2024-05-24,SupplierB,type_b,63.95,29.47,Medium,83.93
BATCH_04109,2022-02-09,SupplierA,type_c,-0.88,26.37,Medium,50.14
BATCH_04110,2023-05-01,SupplierB,type_b,29.78,27.26,Low,69.27
BATCH_04111,2024-07-17,SupplierB,type_a,78.06,37.93,Low,88.42
BATCH_04112,2022-08-08,SupplierB,type_a,43.11,33.9,Low,78.79
BATCH_04113,2022-05-09,SupplierA,type_a,64.33,27.69,Medium,87.01
BATCH_04114,2023-06-04,SupplierB,type_b,58.55,29.47,High,75.43
BATCH_04115,2023-09-05,SupplierA,type_a,46.18,31.24,Medium,78.72
BATCH_04116,2024-07-16,SupplierB,type_x,16.82,25.52,High,84.54
BATCH_04117,2024-06-10,SupplierA,type_b,23.48,29.88,Low,47.34
BATCH_04118,2023-11-19,SupplierA,type_a,23.15,21.15,Low,72.25
BATCH_04119,2023-09-11,SupplierA,type_c,59.64,29.84,Low,80.88
BATCH_04120,2023-09-05,SupplierB,type_b,63.39,29.54,Medium,89.15
BATCH_04121,2022-09-17,SupplierA,type_c,32.42,40.29,Medium,69.47
BATCH_04122,2024-09-16,SupplierB,type_a,48.42,43.46,High,58.5
BATCH_04123,2024-08-23,SupplierA,type_b,50.16,33.21,Medium,74.13
BATCH_04124,2023-01-01,SupplierB,type_c,51.56,26.61,Medium,84.33
BATCH_04125,2024-01-28,SupplierB,type_x,34.76,33.4,Low,75.19
BATCH_04126,2024-02-26,SupplierB,type_a,-10.0,21.51,Low,55.53
BATCH_04127,2023-06-28,SupplierB,type_b,63.56,27.34,Low,62.43
BATCH_04128,2023-10-11,SupplierB,type_b,51.46,21.87,Medium,65.18
BATCH_04129,2023-06-08,SupplierA,type_x,39.62,32.75,Medium,76.66
BATCH_04130,2024-06-25,SupplierB,type_x,33.33,23.95,Low,53.35
BATCH_04131,2024-03-24,SupplierA,type_a,57.96,28.57,Medium,74.2
BATCH_04132,2024-06-05,SupplierB,type_a,40.52,29.78,Medium,72.54
BATCH_04133,2022-01-16,SupplierB,type_b,52.67,29.86,Low,87.3
BATCH_04134,2022-05-09,SupplierA,type_a,12.01,27.64,Medium,69.75
BATCH_04135,2023-07-29,SupplierA,type_b,39.4,38.25,High,81.45
BATCH_04136,2022-04-19,SupplierB,type_a,47.82,23.73,Low,77.36
BATCH_04137,2024-06-05,SupplierB,type_c,69.36,38.7,Medium,72.35
BATCH_04138,2023-06-17,SupplierC,type_x,31.55,24.83,Low,63.33
BATCH_04139,2023-11-01,SupplierB,type_c,20.28,30.2,High,56.76
BATCH_04140,2022-09-26,SupplierB,type_b,58.89,33.12,Ultra,83.58
BATCH_04141,2022-06-11,SupplierC,type_b,48.72,33.41,Medium,67.68
BATCH_04142,2022-09-17,SupplierA,type_x,15.56,33.88,Low,60.73
BATCH_04143,2024-07-12,SupplierA,type_a,16.56,22.04,Medium,65.19
BATCH_04144,2022-04-12,SupplierB,type_c,37.06,25.41,Low,87.53
BATCH_04145,2023-05-21,SupplierB,type_b,48.33,30.68,Low,81.07
BATCH_04146,2024-01-05,SupplierB,type_a,77.79,32.41,Medium,75.61
BATCH_04147,2023-07-25,SupplierA,type_b,28.38,36.29,Low,70.03
BATCH_04148,2022-09-04,SupplierA,type_a,60.78,27.43,Low,94.75
BATCH_04149,2023-10-02,SupplierA,type_c,10.78,25.48,High,69.39
BATCH_04150,2024-03-05,SupplierA,type_a,57.22,27.27,Medium,61.18
BATCH_04151,2024-04-16,SupplierA,type_b,80.13,41.3,Low,74.89
BATCH_04152,2023-06-21,SupplierB,type_a,52.83,37.5,Medium,65.93
BATCH_04153,2022-05-11,SupplierA,type_x,36.64,35.93,Ultra,85.4
BATCH_04154,2022-12-19,SupplierB,type_b,74.65,36.42,Low,94.96
BATCH_04155,2022-07-15,SupplierA,type_b,56.98,27.14,Medium,70.84
BATCH_04156,2024-03-03,SupplierB,type_b,53.07,34.77,High,69.46
BATCH_04157,2024-07-04,SupplierA,type_b,150.0,23.11,Medium,105.45
BATCH_04158,2024-07-18,SupplierA,type_a,57.28,31.78,Low,77.93
BATCH_04159,2023-10-28,SupplierA,type_c,36.31,35.1,Low,61.27
BATCH_04160,2023-01-17,SupplierD,type_a,56.23,28.37,High,74.38
BATCH_04161,2023-10-07,SupplierB,type_a,50.97,33.07,Medium,60.76
BATCH_04162,2022-08-15,SupplierB,type_c,71.68,27.19,High,94.23
BATCH_04163,2023-12-02,SupplierA,type_a,38.48,31.52,Medium,53.94
BATCH_04164,2023-04-21,SupplierC,type_b,47.01,27.59,Medium,56.39
BATCH_04165,2023-04-22,SupplierA,type_b,65.97,34.1,Ultra,84.14
BATCH_04166,2022-09-22,SupplierA,type_b,45.28,23.68,Medium,61.22
BATCH_04167,2023-01-07,SupplierB,type_c,49.57,24.92,Ultra,69.86
BATCH_04168,2023-05-01,SupplierC,type_c,41.87,33.02,Low,73.19
BATCH_04169,2023-03-10,SupplierA,type_c,46.73,17.7,High,80.77
BATCH_04170,2023-10-08,SupplierA,type_c,63.42,26.79,Low,76.81
BATCH_04171,2022-07-30,SupplierC,type_a,86.72,29.29,Low,103.81
BATCH_04172,2023-07-26,SupplierA,type_b,16.43,31.77,Medium,64.92
BATCH_04173,2024-07-28,SupplierA,type_b,24.7,27.61,Medium,79.32
BATCH_04174,2023-01-12,SupplierB,type_b,47.17,24.37,Low,76.94
BATCH_04175,2023-01-30,SupplierB,type_c,50.99,36.13,Medium,96.61
BATCH_04176,2023-03-26,SupplierB,type_c,45.65,35.27,Medium,84.28
BATCH_04177,2024-07-31,SupplierD,type_a,150.0,28.1,Ultra,105.43
BATCH_04178,2022-12-30,SupplierB,type_a,25.35,10.37,Medium,73.89
BATCH_04179,2024-05-25,SupplierA,type_a,37.78,31.53,Medium,68.73
BATCH_04180,2023-04-02,SupplierD,type_a,66.34,30.91,Low,77.19
BATCH_04181,2023-12-26,SupplierA,type_a,51.86,26.66,Low,65.87
BATCH_04182,2023-12-29,SupplierA,type_b,63.51,20.22,Medium,70.97
BATCH_04183,2022-08-14,SupplierB,type_x,25.93,28.64,Medium,88.39
BATCH_04184,2024-09-08,SupplierA,type_c,78.88,33.83,Medium,71.62
BATCH_04185,2022-05-11,SupplierA,type_a,38.76,34.59,Medium,69.06
BATCH_04186,2023-08-11,SupplierA,type_b,59.5,29.78,Low,76.91
BATCH_04187,2023-04-21,SupplierA,type_b,47.5,26.88,Medium,73.65
BATCH_04188,2024-03-08,SupplierB,type_c,39.2,33.67,Low,75.6
BATCH_04189,2024-09-12,SupplierB,type_c,58.66,24.31,High,72.91
BATCH_04190,2022-10-04,SupplierD,type_x,62.01,23.23,Low,83.06
BATCH_04191,2022-06-05,SupplierA,type_b,103.76,29.56,Medium,102.55
BATCH_04192,2024-01-30,SupplierA,type_c,62.79,37.73,Low,91.5
BATCH_04193,2022-08-06,SupplierA,type_a,62.49,37.92,High,76.07
BATCH_04194,2022-07-09,SupplierA,type_b,72.9,24.24,Medium,87.98
BATCH_04195,2023-02-21,SupplierA,type_a,60.64,27.81,Low,66.73
BATCH_04196,2024-09-07,SupplierB,type_b,49.23,42.17,Medium,67.55
BATCH_04197,2023-11-06,SupplierC,type_c,56.51,26.56,Ultra,65.22
BATCH_04198,2023-11-23,SupplierD,type_a,67.1,38.1,Ultra,79.67
BATCH_04199,2023-06-30,SupplierA,type_a,77.82,34.88,Low,74.75
BATCH_04200,2022-02-10,SupplierB,type_a,19.79,35.95,High,50.73
BATCH_04201,2022-11-03,SupplierA,type_a,150.0,14.01,Low,101.14
BATCH_04202,2024-07-31,SupplierA,type_a,150.0,27.92,Low,87.71
BATCH_04203,2022-12-04,SupplierB,type_a,34.05,25.45,Medium,83.49
BATCH_04204,2022-11-10,SupplierB,type_a,16.84,33.99,Low,59.48
BATCH_04205,2022-03-16,SupplierA,type_a,14.96,21.82,High,74.34
BATCH_04206,2024-08-10,SupplierA,type_c,86.04,29.18,Ultra,80.89
BATCH_04207,2022-10-06,SupplierA,type_b,67.55,38.17,Low,71.54
BATCH_04208,2022-06-25,SupplierB,type_a,34.1,32.97,Low,81.98
BATCH_04209,2024-06-14,SupplierB,type_b,34.92,35.01,Medium,71.36
BATCH_04210,2023-10-24,SupplierD,type_x,200.0,21.78,Medium,138.87
BATCH_04211,2022-09-30,SupplierA,type_c,67.19,25.03,Ultra,75.49
BATCH_04212,2024-04-16,SupplierA,type_a,44.12,35.92,High,68.79
BATCH_04213,2023-09-12,SupplierB,type_b,34.28,30.63,Medium,80.33
BATCH_04214,2023-10-13,SupplierB,type_c,72.7,24.8,Low,91.93
BATCH_04215,2024-05-11,SupplierA,type_c,49.48,33.13,High,76.38
BATCH_04216,2024-02-22,SupplierB,type_c,46.17,27.33,Low,107.2
BATCH_04217,2024-05-08,SupplierB,type_x,61.84,42.69,Medium,75.75
BATCH_04218,2024-07-19,SupplierC,type_x,7.27,33.0,Low,49.49
BATCH_04219,2022-10-16,SupplierB,type_b,59.48,25.39,Medium,67.82
BATCH_04220,2023-12-25,SupplierB,type_b,58.22,39.28,Low,74.72
BATCH_04221,2024-06-11,SupplierB,type_c,22.42,38.07,Medium,81.91
BATCH_04222,2022-09-29,SupplierB,type_c,11.17,29.97,Medium,61.49
BATCH_04223,2024-07-18,SupplierA,type_a,38.71,26.16,Medium,87.27
BATCH_04224,2022-03-07,SupplierA,type_c,53.66,30.22,High,80.44
BATCH_04225,2023-04-28,SupplierA,type_a,55.7,26.94,Medium,87.54
BATCH_04226,2024-07-24,SupplierB,type_b,150.0,28.71,Low,108.87
BATCH_04227,2022-09-05,SupplierA,type_x,53.67,23.06,High,79.89
BATCH_04228,2022-06-05,SupplierD,type_a,22.02,34.38,High,68.86
BATCH_04229,2022-02-16,SupplierA,type_b,44.98,24.25,Low,67.83
BATCH_04230,2024-07-23,SupplierA,type_a,24.03,33.04,High,61.65
BATCH_04231,2023-03-30,SupplierB,type_b,46.42,28.48,Medium,77.42
BATCH_04232,2022-07-20,SupplierA,type_a,78.18,31.11,Medium,102.86
BATCH_04233,2023-10-22,SupplierA,type_b,59.18,27.63,Low,62.35
BATCH_04234,2022-05-04,SupplierA,type_b,35.58,30.98,Medium,50.38
BATCH_04235,2022-01-01,SupplierB,type_c,61.85,32.16,Medium,75.92
BATCH_04236,2024-08-25,SupplierA,type_c,34.44,28.25,Medium,80.64
BATCH_04237,2024-01-29,SupplierB,type_a,-5.27,21.35,Medium,58.93
BATCH_04238,2024-05-04,SupplierB,type_c,25.33,31.69,Ultra,55.91
BATCH_04239,2023-10-02,SupplierA,type_a,59.17,31.95,Medium,78.54
BATCH_04240,2022-07-10,SupplierA,type_a,65.45,22.84,Low,62.3
BATCH_04241,2023-08-02,SupplierA,type_a,84.35,25.09,High,91.6
BATCH_04242,2023-05-31,SupplierB,type_c,56.82,28.26,Medium,73.96
BATCH_04243,2023-03-18,SupplierA,type_x,76.94,18.53,Low,82.26
BATCH_04244,2024-07-09,SupplierA,type_a,62.6,33.54,Medium,83.05
BATCH_04245,2024-03-25,SupplierB,type_a,68.75,27.56,Low,82.68
BATCH_04246,2024-03-16,SupplierB,type_a,72.03,31.44,Medium,76.2
BATCH_04247,2022-05-23,SupplierA,type_b,59.74,24.69,Medium,88.26
BATCH_04248,2022-07-10,SupplierA,type_b,71.5,40.09,High,89.42
BATCH_04249,2023-06-17,SupplierC,type_a,36.03,22.95,Low,53.07
BATCH_04250,2022-08-15,SupplierB,type_c,1.47,27.51,High,58.14
BATCH_04251,2022-11-09,SupplierB,type_b,63.01,36.0,Medium,68.1
BATCH_04252,2023-09-21,SupplierB,type_x,57.5,24.25,Medium,64.57
BATCH_04253,2024-08-06,SupplierB,type_c,32.49,30.46,Medium,75.1
BATCH_04254,2022-10-29,SupplierD,type_b,24.75,33.13,Medium,63.23
BATCH_04255,2023-10-16,SupplierD,type_c,52.61,22.47,Medium,74.36
BATCH_04256,2024-09-22,SupplierA,type_c,64.34,26.66,Low,72.6
BATCH_04257,2023-04-05,SupplierB,type_a,60.4,30.95,Medium,81.82
BATCH_04258,2023-02-05,SupplierA,type_b,29.61,32.27,High,75.67
BATCH_04259,2023-07-05,SupplierA,type_x,34.09,25.89,High,91.93
BATCH_04260,2023-01-28,SupplierB,type_a,63.39,39.2,Medium,77.21
BATCH_04261,2024-05-16,SupplierA,type_a,51.45,32.4,Ultra,60.95
BATCH_04262,2024-02-03,SupplierC,type_b,71.2,33.88,Medium,76.32
BATCH_04263,2024-04-24,SupplierA,type_c,43.53,33.59,Medium,81.53
BATCH_04264,2022-07-26,SupplierB,type_c,64.79,22.18,Medium,71.71
BATCH_04265,2022-07-29,SupplierC,type_x,49.21,29.43,Medium,59.94
BATCH_04266,2022-04-25,SupplierC,type_b,35.54,13.19,Medium,63.15
BATCH_04267,2024-01-07,SupplierA,type_a,68.56,28.73,Medium,75.24
BATCH_04268,2023-10-08,SupplierA,type_b,30.15,22.44,Medium,58.22
BATCH_04269,2022-09-08,SupplierB,type_c,51.48,19.46,Low,77.62
BATCH_04270,2022-08-07,SupplierA,type_a,53.55,30.64,Low,75.27
BATCH_04271,2023-02-11,SupplierD,type_a,47.59,28.48,Low,82.18
BATCH_04272,2023-03-19,SupplierC,type_a,69.82,19.42,Medium,76.49
BATCH_04273,2023-08-26,SupplierA,type_b,61.45,32.11,Medium,84.02
BATCH_04274,2022-12-20,SupplierA,type_x,59.07,24.09,Low,72.8
BATCH_04275,2024-06-06,SupplierA,type_c,51.37,28.1,Medium,64.11
BATCH_04276,2023-07-12,SupplierC,type_c,87.13,28.73,Medium,80.71
BATCH_04277,2023-07-04,SupplierA,type_a,79.29,20.77,High,67.61
BATCH_04278,2022-05-22,SupplierA,type_x,68.39,21.33,Medium,98.4
BATCH_04279,2023-09-04,SupplierA,type_c,65.1,32.73,Medium,80.96
BATCH_04280,2023-05-16,SupplierB,type_b,37.95,26.98,Low,63.43
BATCH_04281,2024-04-19,SupplierA,type_c,49.02,28.04,Low,70.93
BATCH_04282,2023-12-03,SupplierA,type_a,62.72,30.36,High,54.31
BATCH_04283,2023-07-01,SupplierC,type_x,71.03,21.21,Medium,95.65
BATCH_04284,2023-10-21,SupplierC,type_x,67.84,27.96,Low,93.72
BATCH_04285,2023-06-26,SupplierB,type_c,61.62,29.45,Low,79.56
BATCH_04286,2024-04-25,SupplierA,type_b,90.01,38.82,High,90.2
BATCH_04287,2023-05-22,SupplierA,type_a,47.29,25.4,Medium,61.51
BATCH_04288,2023-08-19,SupplierB,type_b,70.26,33.94,Medium,69.13
BATCH_04289,2024-05-30,SupplierA,type_b,67.83,29.99,Low,63.38
BATCH_04290,2022-10-08,SupplierC,type_c,58.88,24.32,Medium,76.05
BATCH_04291,2023-02-28,SupplierB,type_c,59.61,26.84,High,88.49
BATCH_04292,2024-05-05,SupplierA,type_x,59.21,34.33,High,73.93
BATCH_04293,2022-09-27,SupplierC,type_a,35.84,33.88,High,74.23
BATCH_04294,2022-06-03,SupplierD,type_c,200.0,27.4,Medium,129.79
BATCH_04295,2023-09-06,SupplierA,type_x,64.97,31.72,Medium,63.25
BATCH_04296,2023-12-28,SupplierB,type_c,56.44,24.81,Medium,95.39
BATCH_04297,2023-10-24,SupplierA,type_a,13.16,29.12,Low,75.52
BATCH_04298,2024-08-01,SupplierA,type_a,18.28,27.85,High,70.62
BATCH_04299,2022-03-24,SupplierA,type_a,33.64,34.66,Medium,79.33
BATCH_04300,2023-09-14,SupplierB,type_c,47.76,32.31,Medium,84.04
BATCH_04301,2024-08-04,SupplierD,type_c,34.71,26.62,Medium,73.34
BATCH_04302,2024-06-17,SupplierB,type_c,62.92,35.04,Medium,93.16
BATCH_04303,2023-03-02,SupplierA,type_b,73.84,29.85,Medium,77.63
BATCH_04304,2022-10-02,SupplierB,type_b,76.67,29.19,Low,87.62
BATCH_04305,2023-12-14,SupplierA,type_c,56.74,28.6,Medium,90.24
BATCH_04306,2022-10-11,SupplierB,type_c,71.68,28.24,Ultra,54.59
BATCH_04307,2024-09-06,SupplierA,type_x,38.75,36.9,Low,76.0
BATCH_04308,2022-06-22,SupplierA,type_c,200.0,27.74,Medium,127.25
BATCH_04309,2022-11-23,SupplierA,type_b,26.66,31.5,Low,50.91
BATCH_04310,2023-12-19,SupplierB,type_c,74.14,42.11,Medium,85.06
BATCH_04311,2022-03-04,SupplierA,type_x,89.32,25.77,Medium,78.86
BATCH_04312,2022-03-14,SupplierB,type_b,43.03,19.1,Low,76.88
BATCH_04313,2024-02-02,SupplierA,type_a,6.6,31.22,Ultra,61.03
BATCH_04314,2023-09-28,SupplierA,type_a,30.89,29.94,Medium,59.8
